Year,State,State.abb,Age,Gender,New_heart_disease_crude_value,New_teeth_removal_value,New_dental_visit_value,New_grocery_stores_value,New_supercenter_value,New_convenience_stores_value,New_fastfood_restaurant_value,New_fullservice_restaurant_value,New_foodinsecurity_value,New_farmersmarket_value
2017,North Carolina,NC,75-84,Male,1650.7,43.1,75.81,734.74,123.1,3136.25,3705.76,2744.29,13.31,135.78
2017,North Carolina,NC,85+,Female,4668.6,43.1,75.8,735.04,123.16,3137.61,3707.33,2745.33,13.32,135.83
2017,North Carolina,NC,85+,Male,5475.9,43.1,75.81,735.34,123.21,3138.95,3708.88,2746.35,13.32,135.87
2017,North Dakota,ND,35-44,Female,3919.18,43.11,75.78,735.63,123.26,3140.29,3710.43,2747.37,13.32,135.91
2017,North Dakota,ND,35-44,Male,1588.81,43.08,75.88,735.93,123.31,3141.63,3711.97,2748.39,13.32,135.95
2017,North Dakota,ND,45-54,Female,62.5,43.18,75.54,736.22,123.36,3142.95,3713.49,2749.4,13.33,136
2017,North Dakota,ND,45-54,Male,120.7,42.86,76.58,736.51,123.41,3144.27,3715.01,2750.4,13.33,136.04
2017,North Dakota,ND,55-64,Female,108.5,43.84,73.43,736.8,123.47,3145.57,3716.52,2751.39,13.33,136.08
2017,North Dakota,ND,55-64,Male,240.3,48.33,58.93,737.09,123.52,3146.87,3718.02,2752.38,13.33,136.12
2017,North Dakota,ND,65-74,Female,301.7,47.94,60.2,737.37,123.57,3148.16,3719.5,2753.36,13.34,136.16
2017,North Dakota,ND,65-74,Male,556.1,48.01,59.97,737.66,123.61,3149.44,3720.98,2754.34,13.34,136.2
2017,North Dakota,ND,75-84,Female,1071.9,48,60,737.94,123.66,3150.71,3722.45,2755.31,13.34,136.24
2017,North Dakota,ND,75-84,Male,1600.7,48,60,738.22,123.71,3151.98,3723.91,2756.27,13.34,136.28
2017,North Dakota,ND,85+,Female,4474.7,48,60,738.49,123.76,3153.23,3725.36,2757.22,13.35,136.32
2017,North Dakota,ND,85+,Male,5329.2,48,60,738.77,123.81,3154.48,3726.79,2758.17,13.35,136.36
2017,Ohio,OH,35-44,Female,26.8,48,60,739.04,123.86,3155.72,3728.22,2759.12,13.35,136.4
2017,Ohio,OH,35-44,Male,56.1,47.99,60.02,739.31,123.9,3156.95,3729.64,2760.05,13.36,136.44
2017,Ohio,OH,45-54,Female,78.1,48.03,59.92,739.58,123.95,3158.17,3731.05,2760.98,13.36,136.47
2017,Ohio,OH,45-54,Male,155.3,47.87,60.29,739.85,124,3159.38,3732.45,2761.9,13.36,136.51
2017,Ohio,OH,55-64,Female,177,48.49,58.89,740.12,124.05,3160.58,3733.84,2762.82,13.36,136.55
2017,Ohio,OH,55-64,Male,375.2,45.4,65.95,740.38,124.09,3161.78,3735.22,2763.73,13.37,136.59
2017,Ohio,OH,65-74,Female,420,43.06,71.31,740.64,124.14,3162.96,3736.58,2764.63,13.37,136.63
2017,Ohio,OH,65-74,Male,735.1,43.62,70.01,740.9,124.18,3164.14,3737.94,2765.53,13.37,136.66
2017,Ohio,OH,75-84,Female,1339.6,43.47,70.38,741.16,124.23,3165.31,3739.29,2766.42,13.38,136.7
2017,Ohio,OH,75-84,Male,1961.4,43.51,70.28,741.42,124.27,3166.47,3740.63,2767.3,13.38,136.74
2017,Ohio,OH,85+,Female,5544,43.5,70.31,741.67,124.32,3167.62,3741.96,2768.18,13.38,136.77
2017,Ohio,OH,85+,Male,6080.1,43.5,70.3,741.92,124.36,3168.76,3743.27,2769.05,13.39,136.81
2017,Oklahoma,OK,35-44,Female,46.3,43.5,70.3,742.18,124.41,3169.9,3744.58,2769.91,13.39,136.85
2017,Oklahoma,OK,65-74,Female,547.9,43.5,70.29,742.42,124.45,3171.02,3745.88,2770.77,13.39,136.88
2017,Oklahoma,OK,65-74,Male,936,43.49,70.32,742.67,124.49,3172.14,3747.17,2771.62,13.40,136.92
2017,Oklahoma,OK,75-84,Male,2159.2,43.52,70.25,742.91,124.54,3173.24,3748.44,2772.46,13.40,136.95
2017,Oklahoma,OK,55-64,Female,281.5,43.46,70.38,743.16,124.58,3174.34,3749.71,2773.3,13.40,136.99
2017,Oklahoma,OK,55-64,Male,524.4,43.48,70.34,743.4,124.62,3175.43,3750.97,2774.12,13.41,137.02
2017,Oklahoma,OK,85+,Female,6069.9,48.41,59.52,743.64,124.66,3176.51,3752.21,2774.95,13.41,137.05
2017,Oklahoma,OK,85+,Male,6479.4,48.7,58.88,743.87,124.7,3177.58,3753.45,2775.76,13.41,137.09
2017,Oklahoma,OK,75-84,Female,1644.1,48.56,59.19,744.11,124.74,3178.64,3754.67,2776.57,13.41,137.12
2017,Oklahoma,OK,45-54,Male,224.6,48.62,59.07,744.34,124.78,3179.7,3755.89,2777.37,13.42,137.16
2017,Oklahoma,OK,35-44,Male,68.3,48.59,59.11,744.57,124.82,3180.74,3757.09,2778.17,13.42,137.19
2017,Oklahoma,OK,45-54,Female,111.3,48.6,59.1,744.8,124.87,3181.78,3758.29,2778.96,13.42,137.22
2017,Oregon,OR,35-44,Male,26.1,48.6,59.1,745.03,124.9,3182.8,3759.47,2779.74,13.43,137.25
2017,Oregon,OR,45-54,Female,39.7,48.6,59.1,745.25,124.94,3183.82,3760.65,2780.51,13.43,137.29
2017,Oregon,OR,45-54,Male,89,48.59,59.1,745.47,124.98,3184.83,3761.81,2781.28,13.44,137.32
2017,Oregon,OR,55-64,Female,103.4,48.64,59.1,745.69,125.02,3185.83,3762.96,2782.04,13.44,137.35
2017,Oregon,OR,55-64,Male,260.3,48.45,59.11,745.91,125.06,3186.82,3764.1,2782.79,13.44,137.38
2017,Oregon,OR,65-74,Female,269.2,49.12,59.07,746.13,125.1,3187.8,3765.23,2783.54,13.45,137.41
2017,Oregon,OR,65-74,Male,515.8,46.55,59.21,746.34,125.14,3188.77,3766.36,2784.28,13.45,137.44
2017,Oregon,OR,75-84,Female,1034.6,42.18,59.43,746.56,125.17,3189.73,3767.47,2785.01,13.45,137.47
2017,Oregon,OR,75-84,Male,1496,42.96,59.39,746.77,125.21,3190.68,3768.57,2785.74,13.46,137.5
2017,Oregon,OR,85+,Female,5078.6,42.76,59.4,746.98,125.25,3191.63,3769.65,2786.46,13.46,137.53
2017,Oregon,OR,85+,Male,5715.5,42.81,59.4,747.18,125.28,3192.56,3770.73,2787.17,13.46,137.56
2017,Oregon,OR,35-44,Female,14,42.8,59.4,747.39,125.32,3193.49,3771.8,2787.87,13.47,137.59
2017,Pennsylvania,PA,35-44,Female,18,42.8,59.4,747.59,125.35,3194.41,3772.86,2788.57,13.47,137.62
2017,Pennsylvania,PA,35-44,Male,41.6,42.8,59.4,747.79,125.39,3195.31,3773.91,2789.26,13.47,137.65
2017,Pennsylvania,PA,45-54,Female,61.9,42.8,59.4,747.99,125.42,3196.21,3774.94,2789.95,13.48,137.68
2017,Pennsylvania,PA,45-54,Male,127.7,42.79,59.41,748.19,125.46,3197.1,3775.97,2790.62,13.48,137.71
2017,Pennsylvania,PA,55-64,Female,140.1,42.83,59.35,748.38,125.49,3197.98,3776.98,2791.29,13.49,137.73
2017,Pennsylvania,PA,55-64,Male,317.6,42.63,59.66,748.57,125.53,3198.85,3777.99,2791.95,13.49,137.76
2017,Pennsylvania,PA,65-74,Female,367.8,43.55,58.24,748.76,125.56,3199.71,3778.98,2792.61,13.49,137.79
2017,Pennsylvania,PA,65-74,Male,664.8,35.93,70.06,748.95,125.59,3200.56,3779.96,2793.26,13.50,137.82
2017,Pennsylvania,PA,75-84,Female,1260.6,33.55,73.75,749.14,125.62,3201.4,3780.93,2793.9,13.50,137.84
2017,Pennsylvania,PA,75-84,Male,1826.5,34.27,72.63,749.32,125.66,3202.24,3781.89,2794.53,13.50,137.87
2017,Pennsylvania,PA,85+,Female,5267.6,34.05,72.98,749.5,125.69,3203.06,3782.84,2795.16,13.51,137.9
2017,Pennsylvania,PA,85+,Male,6104.2,34.12,72.88,749.68,125.72,3203.87,3783.78,2795.78,13.51,137.92
2017,Rhode Island,RI,35-44,Male,3044.27,34.1,72.91,749.86,125.75,3204.68,3784.71,2796.39,13.52,137.95
2017,Rhode Island,RI,45-54,Female,40.5,34.1,72.9,750.04,125.78,3205.47,3785.63,2797,13.52,137.97
2017,Rhode Island,RI,45-54,Male,95.2,34.1,72.9,750.21,125.81,3206.26,3786.53,2797.6,13.52,138
2017,Rhode Island,RI,55-64,Female,114.9,34.11,72.9,750.38,125.84,3207.03,3787.43,2798.19,13.53,138.02
2017,Rhode Island,RI,55-64,Male,253.2,34.06,72.91,750.55,125.87,3207.8,3788.31,2798.77,13.53,138.05
2017,Rhode Island,RI,65-74,Female,298.4,34.23,72.88,750.72,125.9,3208.56,3789.19,2799.35,13.54,138.07
2017,Rhode Island,RI,65-74,Male,617.6,33.69,72.95,750.88,125.93,3209.3,3790.05,2799.91,13.54,138.09
2017,Rhode Island,RI,75-84,Female,1084.9,35.33,72.75,751.05,125.96,3210.04,3790.9,2800.48,13.54,138.12
2017,Rhode Island,RI,75-84,Male,1586.8,42.96,71.83,751.21,125.99,3210.77,3791.74,2801.03,13.55,138.14
2017,Rhode Island,RI,85+,Female,4901.8,42.29,71.91,751.37,126.01,3211.49,3792.57,2801.58,13.55,138.16
2017,Rhode Island,RI,85+,Male,6081.5,42.41,71.9,751.52,126.04,3212.2,3793.39,2802.12,13.56,138.19
2017,South Carolina,SC,55-64,Male,438.1,42.4,71.9,751.68,126.07,3212.9,3794.2,2802.65,13.56,138.21
2017,South Carolina,SC,65-74,Female,399.1,42.4,71.9,751.83,126.1,3213.59,3794.99,2803.18,13.56,138.23
2017,South Carolina,SC,65-74,Male,768.4,42.4,71.9,751.98,126.12,3214.27,3795.78,2803.69,13.57,138.25
2017,South Carolina,SC,75-84,Female,1195.5,42.4,71.9,752.13,126.15,3214.94,3796.55,2804.21,13.57,138.27
2017,South Carolina,SC,75-84,Male,1750.7,42.4,71.91,752.27,126.17,3215.6,3797.31,2804.71,13.58,138.3
2017,South Carolina,SC,85+,Female,4622.5,42.39,71.86,752.42,126.2,3216.25,3798.06,2805.2,13.58,138.32
2017,South Carolina,SC,85+,Male,5194.7,42.44,72.04,752.56,126.22,3216.89,3798.8,2805.69,13.59,138.34
2017,South Carolina,SC,55-64,Female,196.1,42.13,70.94,752.7,126.25,3217.53,3799.53,2806.17,13.59,138.36
2017,South Carolina,SC,35-44,Female,39.4,41.97,70.38,752.84,126.27,3218.15,3800.25,2806.65,13.59,138.38
2017,South Carolina,SC,35-44,Male,65.9,42.01,70.53,752.97,126.29,3218.76,3800.96,2807.11,13.60,138.4
2017,South Carolina,SC,45-54,Female,83.5,42,70.49,753.1,126.32,3219.36,3801.65,2807.57,13.60,138.42
2017,South Carolina,SC,45-54,Male,193.4,42,70.5,753.24,126.34,3219.96,3802.34,2808.02,13.61,138.44
2017,South Dakota,SD,45-54,Female,53,42,70.5,753.36,126.36,3220.54,3803.01,2808.47,13.61,138.45
2017,South Dakota,SD,45-54,Male,138.6,42,70.5,753.49,126.39,3221.11,3803.67,2808.9,13.62,138.47
2017,South Dakota,SD,55-64,Female,127,42,70.5,753.62,126.41,3221.67,3804.32,2809.33,13.62,138.49
2017,South Dakota,SD,55-64,Male,258.6,41.99,70.5,753.74,126.43,3222.23,3804.96,2809.75,13.62,138.51
2017,South Dakota,SD,65-74,Female,279.1,42.02,70.51,753.86,126.45,3222.77,3805.59,2810.17,13.63,138.53
2017,South Dakota,SD,65-74,Male,653.7,41.95,70.48,753.98,126.47,3223.3,3806.2,2810.57,13.63,138.54
2017,South Dakota,SD,75-84,Female,1090.9,42.13,70.56,754.09,126.49,3223.83,3806.81,2810.97,13.64,138.56
2017,South Dakota,SD,75-84,Male,1539.6,41.69,70.35,754.2,126.51,3224.34,3807.4,2811.36,13.64,138.58
2017,South Dakota,SD,85+,Female,4863.2,36.99,68.15,754.32,126.53,3224.85,3807.98,2811.75,13.65,138.59
2017,South Dakota,SD,85+,Male,5656.4,37.09,68.2,754.43,126.55,3225.34,3808.55,2812.12,13.65,138.61
2017,South Dakota,SD,35-44,Female,3886.35,37.11,68.21,754.53,126.57,3225.82,3809.11,2812.49,13.66,138.62
2017,South Dakota,SD,35-44,Male,1867.1,37.09,68.2,754.64,126.59,3226.3,3809.65,2812.85,13.66,138.64
2017,Tennessee,TN,75-84,Male,1982.4,37.1,68.2,754.74,126.6,3226.76,3810.19,2813.21,13.66,138.65
2017,Tennessee,TN,85+,Female,5183.1,37.1,68.2,754.84,126.62,3227.22,3810.71,2813.55,13.67,138.67
2017,Tennessee,TN,85+,Male,5897.9,37.1,68.2,754.94,126.64,3227.66,3811.22,2813.89,13.67,138.68
2017,Tennessee,TN,35-44,Female,41.6,37.09,68.21,755.03,126.66,3228.09,3811.72,2814.22,13.68,138.7
2017,Tennessee,TN,35-44,Male,75.1,37.15,68.18,755.13,126.67,3228.52,3812.21,2814.54,13.68,138.71
2017,Tennessee,TN,45-54,Female,97.1,36.93,68.28,755.22,126.69,3228.93,3812.69,2814.86,13.69,138.72
2017,Tennessee,TN,45-54,Male,196.1,37.73,67.9,755.31,126.7,3229.33,3813.16,2815.16,13.69,138.74
2017,Tennessee,TN,55-64,Female,238.6,34.82,69.28,755.39,126.72,3229.73,3813.61,2815.46,13.70,138.75
2017,Tennessee,TN,55-64,Male,475.6,47.4,63.3,755.48,126.73,3230.11,3814.05,2815.75,13.70,138.76
2017,Tennessee,TN,65-74,Female,479.8,61.78,56.47,755.56,126.75,3230.48,3814.48,2816.04,13.71,138.78
2017,Tennessee,TN,65-74,Male,883.1,58.76,57.91,755.64,126.76,3230.85,3814.9,2816.32,13.71,138.79
2017,Tennessee,TN,75-84,Female,1410.8,59.57,57.52,755.72,126.78,3231.2,3815.31,2816.58,13.72,138.8
2017,Texas,TX,65-74,Female,416,59.36,57.62,755.79,126.79,3231.54,3815.7,2816.84,13.72,138.81
2017,Texas,TX,65-74,Male,741.7,59.41,57.59,755.87,126.8,3231.87,3816.09,2817.1,13.73,138.82
2017,Texas,TX,75-84,Female,1217.2,59.4,57.6,755.94,126.81,3232.19,3816.46,2817.34,13.73,138.83
2017,Texas,TX,75-84,Male,1806.2,59.4,57.6,756.01,126.83,3232.51,3816.82,2817.58,13.73,138.84
2017,Texas,TX,85+,Female,4741.8,59.39,57.6,756.07,126.84,3232.81,3817.16,2817.81,13.74,138.85
2017,Texas,TX,85+,Male,5345.6,59.41,57.59,756.14,126.85,3233.1,3817.5,2818.03,13.74,138.86
2017,Texas,TX,35-44,Female,25,59.41,57.59,756.2,126.86,3233.38,3817.82,2818.24,13.75,138.87
2017,Texas,TX,35-44,Male,46.2,59.22,57.73,756.26,126.87,3233.65,3818.14,2818.45,13.75,138.88
2017,Texas,TX,45-54,Female,66.1,60.54,56.78,756.32,126.88,3233.91,3818.44,2818.65,13.76,138.89
2017,Texas,TX,45-54,Male,139.9,40.99,70.82,756.37,126.89,3234.16,3818.72,2818.84,13.76,138.9
2017,Texas,TX,55-64,Female,170.6,37.62,73.23,756.43,126.9,3234.4,3819,2819.02,13.77,138.91
2017,Texas,TX,55-64,Male,365.5,38.8,72.39,756.48,126.91,3234.63,3819.26,2819.19,13.77,138.91
2017,Utah,UT,35-44,Female,12.1,38.4,72.67,756.52,126.92,3234.85,3819.52,2819.36,13.78,138.92
2017,Utah,UT,35-44,Male,32.5,38.53,72.58,756.57,126.92,3235.05,3819.76,2819.52,13.78,138.93
2017,Utah,UT,45-54,Female,38.8,38.49,72.61,756.61,126.93,3235.25,3819.98,2819.67,13.79,138.93
2017,Utah,UT,45-54,Male,90.4,38.5,72.6,756.66,126.94,3235.44,3820.2,2819.81,13.79,138.94
2017,Utah,UT,55-64,Female,97.3,38.5,72.6,756.69,126.95,3235.62,3820.4,2819.95,13.80,138.95
2017,Utah,UT,55-64,Male,227.7,38.51,72.59,756.73,126.95,3235.78,3820.6,2820.07,13.80,138.95
2017,Utah,UT,65-74,Female,266.8,38.47,72.64,756.77,126.96,3235.94,3820.77,2820.19,13.81,138.96
2017,Utah,UT,65-74,Male,435.1,38.6,72.47,756.8,126.96,3236.08,3820.94,2820.3,13.81,138.96
2017,Utah,UT,75-84,Female,1138.4,38.17,73.01,756.83,126.97,3236.22,3821.1,2820.4,13.82,138.97
2017,Utah,UT,75-84,Male,1429.7,39.65,71.16,756.85,126.97,3236.34,3821.24,2820.5,13.82,138.97
2017,Utah,UT,85+,Female,5806.7,43.64,66.15,756.88,126.98,3236.45,3821.37,2820.58,13.83,138.98
2017,Utah,UT,85+,Male,5981.4,43.1,66.83,756.9,126.98,3236.56,3821.49,2820.66,13.83,138.98
2017,Vermont,VT,35-44,Male,3877.8,43.22,66.67,756.92,126.99,3236.65,3821.6,2820.73,13.84,138.98
2017,Vermont,VT,45-54,Female,1557.47,43.2,66.71,756.94,126.99,3236.73,3821.69,2820.8,13.84,138.99
2017,Vermont,VT,45-54,Male,109.7,43.2,66.7,756.96,126.99,3236.8,3821.77,2820.85,13.85,138.99
2017,Vermont,VT,55-64,Female,94.8,43.2,66.7,756.97,126.99,3236.86,3821.84,2820.9,13.85,138.99
2017,Vermont,VT,55-64,Male,258.3,43.2,66.7,756.98,127,3236.91,3821.9,2820.93,13.86,138.99
2017,Vermont,VT,65-74,Female,244.6,43.2,66.7,756.99,127,3236.95,3821.94,2820.96,13.86,139
2017,Vermont,VT,65-74,Male,615.4,43.2,66.7,757,127,3236.98,3821.98,2820.98,13.87,139
2017,Vermont,VT,75-84,Female,984,43.2,66.7,757,127,3237,3822,2821,13.87,139
2017,Vermont,VT,75-84,Male,1515.5,43.2,66.7,757,127,3237,3822,2821,13.88,139
2017,Vermont,VT,85+,Female,4955.1,43.2,66.7,757,127,3237,3822,2821,13.88,139
2017,Vermont,VT,85+,Male,6412.3,43.2,66.7,757,127,3237,3822,2821,13.89,139
2017,Virginia,VA,35-44,Female,24.2,43.2,66.7,757,127,3237,3822,2821,13.90,139
2017,Virginia,VA,35-44,Male,40.8,43.2,66.7,757,127,3237,3822,2821,13.90,139
2017,Virginia,VA,45-54,Female,59.1,43.2,66.7,757,127,3237.01,3822.01,2821.01,13.91,139
2017,Virginia,VA,45-54,Male,124.2,43.2,66.7,757,127,3236.99,3821.99,2820.99,13.91,139
2017,Virginia,VA,55-64,Female,147.4,43.2,66.7,756.99,127,3236.97,3821.96,2820.98,13.92,139
2017,Virginia,VA,55-64,Male,302.8,43.2,66.7,757,127,3237.02,3822.02,2821.01,13.92,139
2017,Virginia,VA,65-74,Female,355,43.2,66.7,757.02,127,3237.12,3822.13,2821.09,13.93,139
2017,Virginia,VA,65-74,Male,622,43.2,66.7,757,127,3236.98,3821.98,2820.99,13.93,139
2017,Virginia,VA,75-84,Female,1075.7,43.21,66.69,756.92,126.99,3236.57,3821.53,2820.69,13.94,139
2017,Virginia,VA,75-84,Male,1571,43.21,66.69,756.99,127,3236.94,3821.93,2820.95,13.94,139
2017,Virginia,VA,85+,Female,4771.2,43.21,66.69,757.26,127.05,3238.48,3823.65,2822.09,13.95,139
2017,Virginia,VA,85+,Male,5467.9,43.21,66.69,757.11,127.02,3237.65,3822.72,2821.47,13.95,139
2017,Washington,WA,35-44,Female,15,43.21,66.69,756.11,126.83,3231.96,3816.4,2817.31,13.96,139
2017,Washington,WA,35-44,Male,31,43.21,66.69,756.35,126.88,3233.32,3817.91,2818.3,13.96,139
2017,Washington,WA,45-54,Female,40.6,43.21,66.69,759.95,127.56,3253.69,3840.53,2833.22,13.97,139
2017,Washington,WA,45-54,Male,97.9,43.21,66.69,760.09,127.58,3254.46,3841.38,2833.78,13.98,139
2017,Washington,WA,55-64,Female,115,43.22,66.68,747.52,125.22,3183.42,3762.53,2781.78,13.98,139
2017,Washington,WA,55-64,Male,242.4,43.22,66.68,743.64,124.49,3161.47,3738.17,2765.71,13.99,139
2017,Washington,WA,65-74,Female,262.5,43.22,66.68,786.27,132.51,3402.46,4005.66,2942.13,13.99,138.99
2017,Washington,WA,65-74,Male,571.9,43.22,66.68,811.58,137.27,3545.57,4164.5,3046.88,14.00,138.99
2017,Washington,WA,75-84,Female,1005.9,43.22,66.68,666.64,109.99,2726.18,3254.99,2447.05,14.00,139.04
2017,Washington,WA,75-84,Male,1513.2,43.22,66.68,374.73,55.06,1076,1423.31,1239.04,14.01,139.06
2017,Washington,WA,85+,Female,4840,43.23,66.67,175.63,17.59,646.59,173.96,415.08,14.01,138.85
2017,Washington,WA,85+,Male,5578.1,43.23,66.67,171.54,16.82,431.885,148.27,398.13,14.02,138.3
2017,West Virginia,WV,35-44,Female,34.9,43.23,66.67,222.82,26.47,217.18,470.04,610.34,14.02,137.46
2017,West Virginia,WV,35-44,Male,68.1,43.23,66.67,227.97,27.44,246.34,502.41,631.69,14.03,136.34
2017,West Virginia,WV,45-54,Female,98.8,43.24,66.66,213.82,24.78,166.35,413.61,573.13,14.04,134.97
2017,West Virginia,WV,45-54,Male,172.5,43.24,66.66,211.22,24.29,151.66,397.3,562.37,14.04,133.38
2017,West Virginia,WV,55-64,Female,202,43.24,66.66,215.02,25,173.09,421.1,578.07,14.05,131.58
2017,West Virginia,WV,55-64,Male,378.1,43.24,66.66,216.08,25.2,179.08,427.77,582.47,14.05,129.6
2017,West Virginia,WV,65-74,Female,455.4,43.25,66.65,215.09,25.02,173.51,421.58,578.38,14.06,127.47
2017,West Virginia,WV,65-74,Male,796.8,43.25,66.65,214.68,24.94,171.26,418.99,576.65,14.06,125.21
2017,West Virginia,WV,75-84,Female,1460.5,43.25,66.65,214.94,24.99,172.67,420.59,577.71,14.07,122.85
2017,West Virginia,WV,75-84,Male,1975.9,43.25,66.65,215.14,25.03,173.65,421.97,578.74,14.07,120.41
2017,West Virginia,WV,85+,Female,5443.8,43.26,66.64,215.08,25.02,173.3,421.55,578.44,14.08,117.92
2017,West Virginia,WV,85+,Male,5942,43.26,66.64,214.77,24.95,172.25,419.34,576.6,14.09,115.4
2017,Wisconsin,WI,35-44,Female,16.6,43.26,66.64,214.74,24.94,172.19,419.11,576.38,14.09,112.87
2017,Wisconsin,WI,35-44,Male,37.6,43.27,66.63,215.66,25.15,175.03,425.84,582.16,14.10,110.37
2017,Wisconsin,WI,45-54,Female,46.4,43.27,66.63,216.06,25.23,176.23,428.75,584.66,14.10,107.91
2017,Wisconsin,WI,45-54,Male,116.8,43.27,66.63,213.01,24.56,166.95,406.46,565.5,14.11,105.52
2017,Wisconsin,WI,55-64,Female,112.6,43.28,66.62,210.75,24.06,160.13,390.04,551.39,14.11,103.23
2017,Wisconsin,WI,55-64,Male,263.1,43.28,66.62,220.67,26.25,190.18,462.36,613.55,14.12,101.06
2017,Wisconsin,WI,65-74,Female,301.8,43.28,66.62,231.39,28.62,222.67,540.54,680.75,14.13,99.03
2017,Wisconsin,WI,65-74,Male,602.3,43.29,66.61,200.3,21.76,128.46,313.81,485.87,14.13,97.17
2017,Wisconsin,WI,75-84,Female,1029.7,43.29,66.61,153.52,11.43,199.56,484.93,192.63,14.14,95.51
2017,Wisconsin,WI,75-84,Male,1629.2,43.3,66.6,247.23,32.11,270.66,656.05,780.03,14.14,94.06
2017,Wisconsin,WI,85+,Female,5154.4,43.3,66.6,536.86,96.02,1148.15,2768.13,2595.38,14.15,92.86
2017,Wisconsin,WI,85+,Male,6125.6,43.3,66.6,795.98,153.2,1933.23,4657.75,4219.53,14.15,91.93
2017,Wyoming,WY,55-64,Male,233.2,43.31,66.59,843.1,163.6,2076,5001.41,4514.91,14.16,91.29
2017,Wyoming,WY,65-74,Female,368.1,43.31,66.59,788.09,151.46,1909.34,4600.26,4170.12,14.17,90.97
2017,Wyoming,WY,65-74,Male,577.3,43.32,66.58,769.95,147.46,1854.37,4467.95,4056.4,14.17,90.94
2017,Wyoming,WY,75-84,Female,1089.4,43.32,66.58,783.96,150.55,1896.83,4570.14,4144.23,14.18,91
2017,Wyoming,WY,75-84,Male,1458,43.32,66.58,790.41,151.97,1916.35,4617.14,4184.63,14.18,91.02
2017,Wyoming,WY,85+,Female,3852,43.33,66.57,786.98,151.22,1905.97,4592.16,4163.15,14.19,91
2017,Wyoming,WY,35-44,Male,2414.16,43.33,66.57,784.82,150.74,1899.42,4576.37,4149.59,14.19,90.99
2017,Wyoming,WY,45-54,Female,70.7,43.34,66.56,785.61,150.91,1901.83,4582.16,4154.56,14.20,91
2017,Wyoming,WY,45-54,Male,128.8,43.34,66.56,786.31,151.07,1903.94,4587.3,4158.98,14.21,91
2017,Wyoming,WY,55-64,Female,132.1,43.35,66.55,786.15,151.03,1903.43,4586.09,4157.93,14.21,91
2017,Wyoming,WY,85+,Male,5318.9,43.35,66.55,785.9,150.98,1902.74,4584.24,4156.35,14.22,91
2018,Alabama,AL,75-84,Female,1540,49.1,60.8,785.91,150.98,1902.81,4584.31,4156.42,14.22,139
2018,Alabama,AL,45-54,Male,233.3,49.1,60.8,786.09,151.02,1903.14,4585.71,4157.59,14.23,139
2018,Alabama,AL,45-54,Female,116.1,49.1,60.8,786.18,151.04,1903.26,4586.51,4158.26,14.23,139
2018,Alabama,AL,65-74,Female,555.8,49.1,60.8,785.81,150.96,1902.75,4583.4,4155.67,14.24,139
2018,Alabama,AL,35-44,Male,97.9,49.1,60.8,785.36,150.86,1902.18,4579.64,4152.53,14.25,139
2018,Alabama,AL,65-74,Male,950.6,49.1,60.8,786.45,151.1,1903.58,4588.81,4160.18,14.25,139
2018,Alabama,AL,55-64,Male,520.6,49.1,60.8,788.35,151.51,1906.01,4604.76,4173.46,14.26,139
2018,Alabama,AL,85+,Female,5566.5,49.1,60.8,785.16,150.82,1901.93,4577.94,4151.12,14.26,139
2018,Alabama,AL,85+,Male,6487.9,49.1,60.8,777.5,149.17,1892.14,4513.6,4097.51,14.27,139
2018,Alabama,AL,35-44,Female,45.5,49.1,60.8,786.3,151.06,1903.38,4587.49,4159.07,14.28,139
2018,Alabama,AL,75-84,Male,2257.7,49.1,60.8,816.02,157.47,1941.36,4837.21,4367.13,14.28,139
2018,Alabama,AL,55-64,Female,257.8,49.1,60.8,793.93,152.71,1913.13,4651.63,4212.51,14.29,139
2018,Alaska,AK,35-44,Female,640.15,38.5,69.3,657.95,123.38,1739.38,3509.12,3260.64,14.29,89.14
2018,Alaska,AK,65-74,Female,296.2,38.5,69.3,501.03,89.54,1538.87,2190.69,2162.21,14.30,91
2018,Alaska,AK,75-84,Female,1022.5,38.5,69.3,447.01,77.88,1469.84,1736.81,1784.06,14.31,99.47
2018,Alaska,AK,55-64,Female,130.5,38.5,69.3,471.08,83.08,1500.6,1939.05,1952.55,14.31,108.38
2018,Alaska,AK,55-64,Male,308.5,38.5,69.3,488.73,86.88,1523.15,2087.3,2076.07,14.32,110.92
2018,Alaska,AK,85+,Female,3803.7,38.5,69.3,483.33,85.72,1516.26,2041.97,2038.31,14.32,109.35
2018,Alaska,AK,45-54,Male,128.3,38.5,69.3,477.75,84.52,1509.13,1995.17,1999.3,14.33,108.48
2018,Alaska,AK,35-44,Male,339.05,38.5,69.3,478.84,84.75,1510.52,2004.31,2006.91,14.33,108.85
2018,Alaska,AK,75-84,Male,1559.2,38.5,69.3,480.59,85.12,1512.74,2018.77,2019,14.34,109.14
2018,Alaska,AK,65-74,Male,549.8,38.5,69.3,480.45,85.08,1512.55,2017.42,2017.91,14.35,109.05
2018,Alaska,AK,45-54,Female,47.5,38.5,69.3,479.77,84.97,1511.73,2012.53,2013.7,14.35,108.97
2018,Alaska,AK,85+,Male,4202,38.5,69.3,479.59,84.97,1511.56,2011.91,2013.04,14.36,108.99
2018,Arizona,AZ,55-64,Female,124.5,40,62.3,480.3,85.01,1512.31,2015.25,2016.25,14.36,91
2018,Arizona,AZ,45-54,Male,110.1,40,62.3,481.14,85.04,1513.15,2018.46,2019.53,14.37,91
